,log2 Fold Change,-log10 P-Value
YBL075C,3.720918153737993,4.337159598067458
YBL074C,0.9744527405446108,2.4224698504684135
snR56,0.08964643536523363,0.12607993497784709
YBL071C-B,1.5795713394906639,0.5005777951380276
YBL071W-A,1.4805092571641094,2.2325490304285944
YBL069W,0.38228720593398613,1.454460930530444
YBL067C,0.2922160237908155,4.1772110469809745
YBL066C,0.7548042363086039,1.655270154817474
YBL064C,1.6196395009543645,2.4364001137982676
YBL063W,0.7789686391280829,2.183196519537878
YBL061C,0.4763354075738181,2.927932710559336
YBL060W,0.8237324392253752,1.4244495458981292
YBL059W,0.4571709910360466,1.069696739289568
YBL058W,0.1929595667011164,1.5478426945413122
YBL057C,0.09707186821266843,0.3665980074245747
YBL056W,0.21722482971686677,0.7290055334332626
YBL055C,0.3439881040800295,1.600036326224333
YBL054W,1.102725766881558,1.4968198043676226
YBL051C,0.40718654557450734,1.4936214249842408
YBL050W,0.6554314450522587,2.4750332172235723
YBL049W,3.993047776407766,2.802872636883084
YBL047C,0.4606536673691049,3.2294313541641753
YBL046W,0.24189444814848518,0.6724193886496951
YBL044W,0.41567140697029076,0.360745301591935
YBL043W,0.6884187026748398,0.4662895614261933
YBL041W,0.18231820867317103,1.5961799025377816
YBL040C,0.318774425611026,0.9730255553107179
YBL039W-B,0.6197819648352035,0.9043211574670525
YBL038W,0.4042179360309346,1.3289772984635977
YBL037W,0.673097911677473,5.413081884962944
YBL035C,0.40323512990722865,0.7950490620294857
YBL034C,0.804756542758136,2.135911841600963
YBL033C,1.4746548604284409,2.9433979021987904
YBL031W,0.08734320158412331,0.20062807665061674
YBL030C,0.07397762742820439,0.5663060030379221
YBL029C-A,0.62135064386666,3.6712072337054686
YBL029W,0.3005586388245993,1.4615304470711536
YBL028C,0.033100832819949404,0.06219129870128665
YBL026W,0.1654011704683802,0.42222319952554976
YBL025W,0.4692712066428199,1.260603196063819
YBL023C,0.5828279571379741,2.874952089277743
YBL022C,0.08093425210417933,1.5030722319485699
YBL021C,0.5964708684954518,1.7140961348399126
YBL020W,0.020484899096954664,0.10344648562136104
YBL019W,0.16170906346856978,0.442491450588115
YBL018C,0.4148039440731305,0.9451718534176773
YBL017C,0.28265211891195385,0.8429418932900479
YBL015W,0.6895263541344975,1.5632984934835126
YBL014C,0.39706668932607164,0.9048533728834667
YBL013W,0.4353894309120689,0.6522437462782171
YBL011W,0.45521754725829666,3.6344762591613153
YBL010C,0.7586211239002821,1.1741257084106833
YBL009W,0.41506521288398635,1.108006370046686
YBL008W-A,12.168701379148239,3.6533297173988144
YBL008W,0.49251875221955793,2.4868561801167024
