,log2 Fold Change,-log10 P-Value
YHR022C,1.1517097768672968,2.202437895663513
YHR033W,1.6488000955671496,4.04653523167203
YHR048W,1.1068776137474665,2.337855629702474
YHR054C,2.926071563342127,2.1138390975004695
YHR137W,2.6475922596961103,5.526204554425698
YHR175W-A,1.0689246916333082,2.096744566977867
YHR178W,1.1065506215852292,3.256125251552051
YHR199C,1.4238762325831165,3.4396172474454576
YJL163C,1.3291745651425246,2.3241219807274414
YJL153C,1.2226467520745798,4.4781333011604545
YJL149W,1.0141981515134433,3.339730921171255
YJL133C-A,1.2222199999993026,2.3991976371690313
YJL116C,2.25063294546583,4.338489853979789
YJL100W,1.213148577552937,3.197394000952933
YJL099W,1.1967100176095309,3.9110492349578916
YJL089W,1.495791857809814,2.016148651397002
YJL088W,1.9582862573742577,2.604545424112861
YJL066C,1.0260268607988008,2.452335388235271
YJL034W,1.2170310329132221,3.4229631510545864
YJR104C,1.2083762551238368,3.4063784035406988
YJR149W,1.4681657782297874,2.6265168771578487
YKL161C,1.5229967581480308,3.709664199254527
YKL104C,1.26130775469874,3.2669953116941386
YKL096W,1.77802023225623,2.325537847975558
YKL095W,1.1488778000364117,3.4246930014045147
YKL086W,3.5716124604629527,3.8432024549589534
YKL062W,1.2739025201627807,2.105560102235644
YKL052C,1.0679655224513265,3.2921959510814074
YKL051W,1.0071129359947366,3.8449704045039415
YKR003W,1.200912174187999,4.168419902055821
YKR013W,1.3071491431533775,4.195546976520739
YKR052C,1.0516492774241861,2.539417902016348
YKR061W,1.266568863588527,2.902181034925429
YKR071C,1.0597900063802648,4.84528685372498
YKR091W,1.270126541415018,2.5470153415196424
YLL060C,1.3058157379934,2.640159664636729
YLL053C,1.5887104428706504,2.9320763281462243
YLL039C,1.6264684681384198,3.1259602210059274
YLL028W,1.300999818564221,2.878177651967801
YLL023C,1.3164114713711283,3.316574684841928
YLR001C,1.0220142971835222,2.5949952626075876
YLR042C,1.8959841537491122,2.153225778624546
YLR046C,1.0438532461143495,2.3637840764078226
YLR099C,1.3995621453359373,3.202141674132542
YLR108C,2.4820701481749095,4.400894957002913
YLR109W,1.787441706494847,3.4516609438974832
YLR136C,2.0560506100427762,2.546680078050292
YLR137W,1.1711247160749398,2.265925512590923
YLR174W,1.452311632816976,3.1412381997603416
YLR214W,1.1462207085948308,2.0678561625776326
YLR216C,1.8064035922083181,4.553560654184761
YLR343W,1.6654495413806005,2.35886165601378
YLR363C,1.0198213629566133,3.012240709355869
YLR438W,1.4872502187899999,3.6402374686558456
YLR446W,1.0780511888233621,2.201608293558731
YLR460C,1.842966545637877,2.3058384111682844
YLR462W,12.784216572653067,3.02371619853768
YML131W,1.9448941582184303,2.245459619884712
YML130C,1.1649995155166601,4.594941235964211
YML028W,1.2753278483679777,3.9643534657544843
YML007C-A,1.4523991934705505,2.3188707010365137
YMR002W,1.029905115152311,3.34753817659987
YMR034C,1.1309179337618576,3.2399693562210614
tV(AAC)M1,14.92795183889599,2.1034587734122234
YMR058W,1.256704313740094,3.9765978524735712
YMR062C,1.1361121889570436,3.3965736906464628
YMR173W,1.6324259582234906,2.592522418354843
YMR182C,1.1842194393885086,2.279816087165844
YMR184W,1.1373889998444209,3.3903228078033067
YMR313C,1.0289835184390088,3.106113443259439
YMR315W,1.0444109818657898,2.259402148708469
YMR323W,9.565487104386497,3.9093396934421007
YNL305C,1.0000178666372959,2.1187045241940052
YNL293W,1.1427156821292392,2.190813102886262
YNL277W,1.9915131622322506,2.7873230783999356
YNL254C,1.075564040483415,2.874387256872574
YNL208W,1.118244612839585,3.118525740130715
YNL160W,1.5884135443736151,3.1082507052700388
YNL142W,1.0773245811050416,2.62824495498035
YNL134C,2.8792608420944887,3.1644187731305213
YNL125C,1.5036042917535677,3.7517997160112255
YNL115C,1.420382649392873,3.5202639602344252
YNL058C,1.5706386231014495,3.089197763048173
YNR019W,1.1972370813871083,5.493265386601694
YOL158C,1.0556773935809565,2.1260113989955127
YOL151W,3.436181893071598,2.876305365639586
YOL131W,1.9713257026678446,2.047703831949381
YOL122C,1.4801873649336235,3.6788633949215996
YOL119C,1.0094623655580246,2.1140402710991317
YOL058W,2.3894613461743055,3.2247319553467553
YOR018W,1.0090819022205406,2.435864380028274
YOR020C,1.1405957779313571,2.3380345985594073
YOR027W,1.467781260945519,3.5277346933245592
YOR126C,1.0173261011273773,2.7593136617227607
YOR152C,1.785772614206188,3.9152778845944516
YOR153W,1.2442251274099534,2.766564037604794
YOR185C,1.6979161050423057,3.3062380703992518
YOR226C,1.9327828450084694,3.4661454417932624
YOR292C,1.1902768636226224,2.8538179365447296
YOR298C-A,1.4305584196316217,3.5525390213618406
YOR302W,1.6682382508217337,2.166833710984252
YOR303W,1.5257189075528605,2.4024221516655464
YOR316C,1.1979593679276428,4.036945053329348
YOR338W,1.6124844047046571,2.1132039268642875
tP(UGG)O3,1.9838921553464486,2.517434755546104
YPL278C,2.005189943497017,2.211894970030887
YPL240C,1.914828118563509,4.087585562943838
YPL188W,1.0258269704850453,3.232047771177916
YPL171C,1.3993912972103106,2.5034742692861074
YPL154C,1.3605180138105082,2.4844165209807514
YPL119C-A,1.2971979191421013,2.3261498098924256
YPL119C,1.2071798262816416,2.3337268168214726
YPL111W,2.653700715025281,4.532343743997534
YPL088W,1.2564318047567182,3.1905042402622086
YPL017C,2.7558404498823768,3.358597138318538
YPL003W,1.259792180996813,2.88216068412446
YPR026W,1.1027681313951248,2.6746903687781844
YPR098C,1.0393782036561787,2.7309517644376475
YAR071W,-3.0434847451602827,4.355993280244425
YBL042C,-1.4249958130439975,2.199629388845747
YBL003C,-1.9507387224237531,6.241378996877525
YBL002W,-1.3095178792553344,3.333367942992531
YBR009C,-1.0952510828749527,2.7242039109604415
YBR010W,-1.0540742470037323,3.175761155770559
YBR031W,-1.1738558571479678,3.2524597613783715
YBR093C,-2.9871443750372824,5.152789392611595
YDL171C,-1.0911590386475027,3.535723962854902
YDL083C,-1.0280168341060658,3.4871295035882444
YDL039C,-1.019645898346155,2.146370674797392
YDR012W,-1.6129759994618122,2.6615257306396014
YDR025W,-1.0482801105244268,3.870463744005661
YDR044W,-1.075975585410573,4.702780463473011
YDR091C,-1.0460964390486105,2.504917293205944
YDR224C,-1.0108161187769207,2.1646967831227393
YDR281C,-1.4542338888073572,2.614724841910629
YDR399W,-1.357775920161451,6.284472372837554
YDR471W,-1.323748235039153,2.82205546361449
YDR481C,-1.0950348842702677,5.241231685585147
YIL133C,-1.2424663096876556,2.618941254230803
YIL069C,-1.195416275663947,2.853317588492774
YEL073C,-1.5461597896425119,2.177732015846514
YEL054C,-1.053651948330367,3.2532689648651862
YER072W,-1.4395475811111391,3.5011681995812087
YER131W,-1.5909107247643666,3.5034965914059892
YFL034C-A,-2.1963271560707476,2.920197003635435
YGL263W,-1.1334632370078124,2.695970807817699
YGL255W,-2.306069704268074,3.4048883183932683
YGL135W,-1.6070334885234359,2.6136691342818357
YGL030W,-1.2961686971458866,3.9014105791446547
YGL009C,-1.8976847812440167,4.344645684812762
YGR085C,-1.1203000727153072,3.451951249003683
YGR234W,-1.0338780960468315,4.554802848452397
YGR286C,-1.069668815750189,3.4208136890715144
YHL033C,-1.3805363017272285,3.909826956870652
YHR136C,-4.278393873477655,3.7536140288184394
YHR215W,-3.648898433832683,4.622302372009764
YJL191W,-1.025284699674475,2.4879058805903274
YJL012C,-1.8784780848979397,4.038110871914877
YJR061W,-1.0524490325239497,3.0892743811783654
YLR029C,-1.0031820757335452,3.158452358548885
YLR048W,-1.125005176779157,3.5598320765306974
YLR130C,-1.4133856848355384,5.122092696870044
YLR340W,-1.2150515031929858,4.644535313255735
YLR406C,-1.3820259119395508,2.915417523447145
YML123C,-5.217160689665172,2.63842125781202
YML083C,-1.3458375964897207,2.475686040365566
YML026C,-1.0477210119483376,2.6469550314196364
YMR084W,-1.5292150047001516,3.210238280347997
YMR085W,-1.4893935896498134,2.0245705271548116
YMR242C,-1.0400067192659126,3.9166132815479124
YNL301C,-1.4244240846863985,3.6398060133330863
YNL210W,-10.426606272118068,5.9152999396272925
YNL178W,-1.022851285573366,3.3063618371456824
YNL096C,-1.4384801877770652,5.028132041984489
YNL067W,-1.4083975705037957,3.5125890702538327
YNL030W,-1.132533146060616,2.2800662489636707
YOL016C,-1.3225846662204996,3.5028563898948084
YOR063W,-1.0924345111025164,4.290432481338908
YOR234C,-1.3840181868372794,3.549552497182269
YOR312C,-1.0963031436646968,2.7866293173419687
YPL198W,-2.4620086025083454,5.080945625740071
YPL131W,-1.4617067879187786,3.775586655731824
YPL090C,-1.101625035620547,4.066819297740086
YPL079W,-1.2110786032969372,3.319741061632086
YPL019C,-3.0678243661715094,5.050595406850216
YPR124W,-1.1514090034332407,3.8727537496524698
