,log2 Fold Change,-log10 P-Value
YBR119W,0.44117820353936255,1.9369542107704394
YBR122C,0.2097116308973942,1.120751407349221
YBR123C,0.31110477611535686,2.4565672302330204
YBR125C,0.71261049336196,4.243442341888222
YBR126C,0.3165616833098532,0.6017534034895602
YBR127C,0.05986928891474823,0.7073925159959648
YBR128C,0.6051440054645629,1.9884479004610198
YBR130C,0.2287548612158551,0.889477233474771
YBR131W,0.7469350483089251,2.389380463463709
YBR132C,0.17784939831242658,0.2346186114099206
YBR133C,0.30418853143220564,1.650466263653546
YBR135W,0.6976325436570641,2.3638122109860755
YBR136W,0.6082365104439267,2.595247678606513
YBR137W,0.3019490707354736,0.8885429640744953
YBR138C,0.6167218786089287,2.3467728521941082
YBR139W,0.7767088019086033,1.4189714019138315
YBR140C,0.23161975020666223,1.737634268969107
YBR141C,0.746415414731289,2.2002054507311715
YBR142W,0.22099380834190718,1.6054536138414939
YBR147W,0.2890131707756176,0.23187661602153178
YBR148W,0.7228849214888936,2.2095563325270517
YBR149W,0.8373702662387886,2.641239378646111
YBR150C,0.5083785846824089,1.7124372400200687
YBR151W,0.21211413040062382,2.1363567557625087
YBR152W,0.46699200238047167,1.3570364096605059
YBR153W,0.44554434362866663,1.974597163388317
YBR154C,0.26080409104626134,1.6098200329516534
YBR155W,0.6237106595704989,2.2768231714966096
YBR156C,0.9098444342987255,1.640864628170878
YBR157C,0.25214960060781827,1.2423642002603656
YBR160W,0.7949414362714243,2.7577287514275866
YBR161W,0.8088994135107201,1.909066522246653
YBR162C,0.12156577883591735,0.8372711609597042
YBR162W-A,0.16287605486242274,0.5762660122857303
YBR163W,0.32931903056023365,1.5729640503145965
YBR164C,0.2033944417310159,1.1960585467439968
YBR165W,0.6261465760243813,1.9349027481279029
YBR166C,0.3697525679466252,1.9089952607634177
YBR167C,0.17958577096618566,1.137575609405326
YBR168W,0.393233336092406,1.1529143018208214
YBR169C,0.5221516310719122,1.3430766516256183
YBR170C,0.5960733419795449,1.988281371202184
YBR171W,0.3464222392116034,3.726534916306793
YBR172C,0.562819738024345,2.1316411878176718
YBR173C,0.5340921548259103,2.134061883904476
YBR175W,0.9199766994514417,2.719340780720214
YBR176W,1.0430550747733622,3.236884095987707
YBR177C,0.5214164293929909,1.7482297310949946
YBR179C,0.4255306572491693,1.6769485606352326
YBR180W,0.9554836112444427,1.2059966505511308
YBR182C,0.8957436962288675,1.5774616723392165
YBR182C-A,1.7138269926315566,0.8842777467550683
YBR183W,1.09114622340571,1.6958727306434498
YBR184W,0.4099420983829497,1.7839977473072313
YBR185C,0.4786368512398429,3.3024105700827384
YBR186W,1.0760638942531688,0.891912619568167
YBR188C,1.0553302185087656,2.581948710503915
YBR192W,0.4534220781336273,1.8181127647722188
YBR193C,0.48226480320900045,2.180552254287694
YBR194W,0.641476800146304,1.6415729012412807
YBR195C,0.7886347898310222,1.3609148557366646
YBR196C,0.1809653723162142,1.6898244855453883
YBR196C-B,0.04816665922584911,0.017822813372080748
YBR197C,0.7784461095579421,2.3095035441627974
YBR198C,0.3080208934642172,2.107590367759052
YBR199W,0.6070918350206055,2.392216893712887
YBR200W,0.8190085615302981,2.470836049266499
YBR201W,0.697759495718578,2.463172895763793
YBR202W,0.5794764728647019,1.7867419315360606
YBR203W,0.022500097111265487,0.03127586370885667
YBR204C,0.7958803157189467,2.2977923687640143
YBR205W,0.18820992127298056,1.6209622674796333
YBR207W,0.88403006630519,3.1006702350645385
YBR210W,0.433485791444191,2.616116502281727
YBR211C,0.48954030434604,1.6301105657784798
YBR212W,0.3930271442919339,0.9136319361379227
YBR213W,0.9552762775528324,2.2847048277972597
YBR214W,0.1524232695035564,0.17911621091049681
YBR215W,0.4396614165303698,2.8859276725887346
YBR216C,0.2302430862082492,0.8529136974608428
YBR217W,0.3912199150717656,1.327721760814598
YBR221W-A,1.0574649753095255,0.14024213124908114
YBR222C,0.929577940091564,3.814634751447323
YBR223C,0.18617353001410283,0.26947995234464356
YBR225W,0.5062645145886968,2.6336106620597493
YBR227C,0.1211219153531465,0.5640801014851309
YBR228W,0.43682510583347167,2.0557244677347852
YBR229C,0.1540141373654966,1.1572517111938432
YBR230C,0.18402756682447094,0.23838564398788775
LSR1,0.1512875443857159,0.4795714066620332
YBR231C,0.9375951504007333,2.9731729704761802
YBR233W,0.8173720042280135,1.527702044444984
YBR233W-A,0.18606300195990128,0.5066264847450542
YBR234C,0.24467870538358152,1.060053453750164
YBR235W,0.5790076901425736,2.257293407874808
YBR236C,0.32453052131434446,2.399793370038163
YBR237W,0.0551904555134655,0.3907720302271002
YBR238C,0.32954789897182196,1.2344232334987149
YBR239C,0.7522080248350098,3.064727520161249
YBR240C,0.30218355293489135,0.38884078499304947
YBR241C,0.9464019943549219,2.5609442695608804
YBR242W,0.5006791421751497,1.3697711072479493
YBR243C,0.1480655748889345,0.8377083217729808
YBR244W,0.47247370527021515,1.5757456716050962
YBR246W,0.44085438949155814,1.5758302173318006
YBR247C,0.5114599669681712,1.7658179001751373
YBR248C,0.09265884356840942,0.35838835104401295
YBR250W,0.8920274472747161,1.3698695319244472
YBR251W,0.5414664507063737,4.052308152847048
YBR252W,0.053234674549426285,0.501486983574197
YBR253W,0.20961099374082756,1.8393049174207132
YBR254C,0.5224194388849193,2.5764936089709387
YBR255W,0.8063045046930055,2.3144407583339848
YBR255C-A,0.7810846737728472,1.2306879675231428
YBR256C,0.5582215779068714,3.579329295966418
YBR257W,0.35032687433499127,1.04458462014802
YBR258C,0.43431799432477236,1.5470828462530901
YBR259W,0.44113656731289175,2.967252404277335
YBR260C,0.35676666667601264,1.77853394295172
YBR261C,0.4575170941812678,2.055858202213325
YBR262C,0.5171845613528437,3.4881029172879123
YBR264C,0.04032467431633222,0.11575470630822299
YBR265W,0.08536922280586272,0.6939052262332275
YBR267W,0.7464026239816627,1.134105974041542
YBR268W,0.2722658976764832,1.257219393563666
YBR269C,0.8974579782193853,2.8488172916987136
YBR270C,0.6694589949841405,1.6582771684942612
YBR271W,0.11756015388085506,0.6081934283186019
YBR272C,0.1574741040689758,0.6651104479114606
YBR273C,0.35568732846800927,1.1144443095268666
YBR274W,0.4359177101020163,2.02615725874243
YBR275C,0.19784534717467434,0.8255820573976329
YBR276C,0.0008412282172201308,0.0040534816278149964
YBR278W,0.4090454839038904,1.2194492085885584
YBR279W,0.2877689483423625,1.6354424180966602
YBR280C,0.11486659424656284,0.22066014767949482
YBR281C,0.47056841138740335,2.9928258063693924
YBR282W,0.17262440307313498,0.5361382681069029
YBR284W,0.6689020244999129,3.3889499213520895
YBR286W,0.023952233765207533,0.1703377420100649
YBR288C,0.2566061999978922,2.1247204836530194
YBR289W,0.5719153770644932,3.609655717991454
YBR290W,0.32518127541491065,1.3198947926838265
YBR291C,0.5931601550237217,3.3147165025413172
YBR293W,0.5917568425707757,2.244981475589638
YBR294W,0.9893923544022217,0.8718764663206359
YBR295W,1.1335121270925035,3.4218828151800085
YBR296C,0.3588711066241622,0.3337411848312835
YBR296C-A,0.9970293635054958,0.21610773469190225
YBR297W,0.6412717837480358,1.4091624720806595
YBR298C-A,10.77361497216001,0.30537256395115586
YBR299W,0.005429639451500105,0.0019972362233628025
YBR301W,1.227005717744336,1.7456879084389705
YCL073C,7.722305366023897,0.30537256395115603
YCL064C,0.46948385101094964,2.1224360542909047
YCL063W,0.7717755208064423,1.5246133782738165
YCL061C,0.3586771346606405,1.60864058253884
YCL059C,0.23140831700095316,1.7847000843844822
YCL058C,0.6427611409358034,1.8026065804056326
YCL058W-A,1.3250665111734172,1.3650315320141286
YCL057C-A,0.5232620092367786,2.0516783855125666
YCL057W,0.30972884128971406,2.247264388084214
YCL056C,0.5030795931637273,1.9750344353341605
YCL054W,0.4486930018578751,0.9096339518158947
YCL052C,0.20049918603731845,0.5669493789231431
YCL051W,0.139481314708501,0.2807455895200985
YCL049C,1.7807217284784578,4.369125295657164
YCL048W-A,1.6795201244246662,1.3401040408488543
YCL047C,0.2839861273250581,1.6553058970497736
YCL045C,0.03586032667189693,0.3688248251135499
YCL044C,0.4807259264151121,1.2383384019866508
YCL043C,0.2535160038470761,1.5000193238152528
YCL040W,0.7244962163270166,0.883600369251648
YCL039W,0.7221927685688326,2.410022290369462
YCL038C,1.2550243930263953,2.859988014251075
YCL036W,0.42628249537898205,0.5901357691720686
YCL035C,1.0905346384338925,3.107516037204346
YCL034W,0.2794475131199048,0.9650877592297947
YCL033C,0.9342021071134264,3.247612004018574
YCL032W,0.4247605264993613,0.9279693744729404
YCL031C,0.4983164473125956,1.7662432510656354
YCL029C,0.35050649803071926,1.4367823758480796
YCL028W,0.17632128763545374,1.1400183245455198
YCL026C-B,2.298220391836204,3.1873624328839685
YCL026C-A,2.602045935934423,2.248327878094102
YCL025C,0.3094807879799363,0.8888641236788601
YCL024W,0.7815616232703814,1.7197115087202495
YCL021W-A,0.34861731275679,3.545893381672989
YCL018W,0.4855049425362874,0.09949076195924686
YCL017C,0.7336087822083611,3.522756122296471
YCL016C,0.5831269080921878,1.4775440107960933
YCL014W,0.46388920637708625,2.0377841367539684
YCL012C,0.9148618221172259,3.702597149867687
YCL011C,0.22359352287613757,0.7789450693905533
YCL010C,0.4900442565260458,1.5550232460554183
YCL009C,0.09194621940939579,1.1233430602432024
YCL008C,0.46033716237079203,2.744633893870076
YCL005W-A,0.326971348630076,1.384874930871647
YCL005W,0.6232364699328381,2.9574684688635995
YCL004W,0.5397950874057645,1.9044494294273873
YCL002C,0.2061533080276164,1.1570255215131882
YCL001W-A,0.05478943803572789,0.03650102546301551
YCR002C,0.3142541728731697,2.065395052618595
YCR004C,0.09527529649451254,0.4118593339178905
tP(AGG)C,13.814680355025573,0.597317725299083
YCR008W,0.18131707347500647,2.207615081098108
YCR009C,0.2274251704750426,1.9733415288661589
YCR010C,0.8395850648748738,0.6515992331642673
YCR011C,0.5124748606925909,3.114573094087195
YCR012W,0.09282691619142466,0.7253465708860556
YCR014C,0.4772228722677059,1.639060941958663
YCR015C,0.27824648376868066,0.9617673731043942
YCR016W,0.6029705205467486,2.3071831186942027
YCR017C,0.5581138714631175,3.8138439260173578
YCR018C,0.7664013193523811,1.4090119691109624
YCR019W,0.4421907929680431,1.8982249295077798
YCR020C,1.312422245867491,3.0173452997662693
YCR020C-A,0.5058953570214844,0.9348766127794926
YCR020W-B,0.7335341423841046,1.324399958396867
YCR023C,0.2416616983536309,1.41876576640196
YCR024C,0.8156762102949466,2.4390013008664857
YCR024C-B,0.3359193871778456,1.1722362256425038
YCR024C-A,0.25768698468058565,1.3087998794494753
YCR026C,0.7021121426693502,2.7882363088870807
YCR027C,0.43956483606727736,1.502355067092158
tQ(UUG)C,12.397548888127861,0.30537256395115603
YCR028C,0.7499925898710769,2.548488880162816
YCR030C,0.14904323096701225,0.7486542715497214
YCR032W,0.3621584760023707,1.7268220157664593
YCR033W,0.34279919052174956,2.4181229196546394
YCR035C,0.569354443183526,2.158505755306195
YCR036W,0.5540403593880838,2.0795222112135963
YCR037C,0.7289935297256603,2.310136564481222
YCR038C,0.13325937834460033,0.2239357146114683
YCR042C,0.3303760208854814,1.6297998208431654
YCR043C,0.15415862900412136,0.6194805593412687
YCR045C,0.5842353516930936,0.3321234344587603
YCR046C,0.3402979801764101,1.9016395313657029
YCR047C,0.8222059604999072,3.361918325400391
YCR048W,0.9307658256268238,3.0791909062345915
YCR050C,10.048267501035745,0.30537256395115603
YCR051W,0.37375000218299853,2.275504781031138
YCR052W,0.5722746036370709,2.3536127931994497
YCR053W,0.07342482113231452,0.4640297640902539
YCR054C,0.5670651784084204,1.4046636364938199
YCR057C,0.5068785247313102,1.9636781300965873
YCR060W,0.22415826720209175,2.4551760960683917
YCR061W,0.9531342698155743,2.2513948069100578
tS(CGA)C,13.627067257995716,0.5973177252990829
YCR063W,1.0869414948240785,1.9274791231332076
YCR065W,0.7088494521949021,1.2160322228417473
YCR066W,0.4292269018691639,1.9434870364339312
YCR067C,0.207072613979855,2.0730972691652143
YCR068W,0.9758285497830523,2.1921488708077908
YCR069W,0.5472191575647191,3.678286107518139
YCR072C,0.9249114292239489,1.4169347407322563
YCR073C,1.0572541892252447,2.693131534325554
YCR073W-A,0.735429791694711,2.064894456480683
YCR075C,0.40403036332674386,1.8367806180863129
YCR075W-A,0.7813509783081678,2.333832143247821
YCR076C,0.36880205571081215,2.423319808825816
YCR077C,0.41813388408856605,1.9110513932769437
YCR079W,0.7214220414439264,1.8010216608728669
YCR081W,0.2836835416750998,1.785553033075376
YCR082W,0.14536570142714741,1.8900208053924232
YCR083W,1.0609067876148346,2.5256735241674786
YCR084C,0.0235001234971689,0.29761264618073535
YCR086W,1.141444219507798,3.2686080078776616
YCR087C-A,0.6429298136184944,1.5529825300727946
YCR088W,0.7412129954027769,2.88386910237859
YCR092C,0.47767547997417226,1.427893263766784
YCR093W,0.2666180134556884,1.1796683918595126
YCR094W,0.2855209173417569,1.3519390814659915
YCR095C,0.34114425061728737,1.1090356489753561
YCR097W,0.599076985287446,1.5324411912760458
tT(AGU)C,13.368620514993497,0.6593135893518601
YCR098C,0.31195225200361404,0.3650558774541736
YCR100C,0.09875192832880166,0.454851688847677
YCR101C,0.14899658167986904,0.5138270747590076
YCR102C,0.8509817164752512,1.0989980026834412
YCR104W,1.78306733960205,0.9100435318245998
YCR106W,0.4782232349972752,1.7698427592691588
YCR107W,0.1271509777032228,0.4351742987181299
YDL247W,0.1748701718951373,0.4389836114897074
YDL244W,0.35326520804824557,0.3003940881030142
YDL243C,0.8792209090767259,1.3056767777632456
YDL240W,0.1318430798300089,0.46405770379601013
YDL239C,1.2443259052679783,1.8619929046760901
YDL238C,0.6704234062497701,2.3990933134607575
YDL236W,0.13000175265111089,1.4561808772194462
YDL235C,0.3640649910200612,1.2912158543161243
YDL233W,0.7399509384252193,1.900094325813587
YDL231C,0.4654732950696549,2.874899999965135
YDL230W,1.079418398783372,4.238455296091293
YDL226C,0.5861695393446215,2.4408639239465093
YDL225W,0.34208795560648575,1.6541157077676747
YDL224C,0.28938955998118093,1.2039199195288388
YDL223C,0.4131286797303302,0.8206631089205779
YDL222C,0.2941352900883621,0.18812361728595192
YDL220C,0.5532087120719094,2.2276746198497004
YDL219W,0.26504206379711287,1.2330801606218642
YDL218W,1.1124773087648883,2.8595778303353683
YDL217C,0.6087476997389509,1.6854941166282635
YDL216C,0.349744402777279,0.9070455680893119
YDL215C,0.1808251155560611,0.3017684892471046
YDL214C,0.8068316412869807,1.3471365630674912
YDL213C,0.21832047742715047,1.5340838498612972
YDL212W,0.010866623040960479,0.11336041184455346
YDL211C,0.3641781636303652,1.8247175258019277
tG(GCC)D1,13.408694217339889,0.65931358935186
YDL209C,0.6692314295260865,1.9894846724737805
YDL208W,0.026156839675783326,0.1351235087672889
YDL207W,0.2519493485831342,0.766633904742087
YDL206W,0.554198620763081,2.4500526375545246
YDL205C,0.42492445968303627,1.4815389775176615
YDL204W,0.12973665805901838,0.09221075527881821
YDL203C,0.46389759816110043,2.351301043133539
YDL202W,0.2882553384511196,2.1776767220206703
YDL201W,0.216234560709889,1.5536520980753687
YDL200C,0.8208413894629402,1.8101253959979136
YDL199C,0.9420521639199528,2.804982598463568
YDL197C,0.39306374397540006,0.9702653819042485
YDL194W,0.572986469108048,1.6321459116086832
YDL193W,0.571978882200633,2.0561623157376627
